,sona,subject,set,Q1 Median,Q2 Median,Q3 Median,Q1,Q2,Q3,Q1 Mean,Q2 Mean,Q3 Mean,Q1 responses,Q2 responses,Q3 responses,Q1 RT,Q2 RT,Q3 RT,subject_gender,subject_age,understood task
112,36700,SSSQ0020,0 1 2 4 6,4.0,2.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.0,2.4,3.1,10,10,10,1096.0,287.5,749.5,Female,20,True
113,36700,SSSQ0020,0 1 2 4 7,4.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.9,2.8,3.1,10,10,10,769.5,187.5,289.5,Female,20,True
114,36700,SSSQ0020,0 1 2 5 7,4.0,2.5,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.9,2.6,3.2,10,10,10,1143.5,181.5,737.5,Female,20,True
115,36700,SSSQ0020,0 1 3 4 5,4.0,2.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.9,2.6,3.0,10,10,10,1019.0,381.5,441.0,Female,20,True
116,36700,SSSQ0020,0 1 3 5 7,4.0,2.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.8,2.6,3.2,10,10,10,1417.0,320.0,767.5,Female,20,True
117,36700,SSSQ0020,0 1 4 5 6,4.0,2.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.9,2.6,3.4,10,10,10,1417.5,330.5,1129.0,Female,20,True
118,36700,SSSQ0020,0 1 4 5 7,4.0,2.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.9,2.5,2.9,10,10,10,990.5,400.0,1043.0,Female,20,True
119,36700,SSSQ0020,0 1 4 6 8,4.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.0,2.9,2.9,10,10,10,1044.0,249.5,1248.0,Female,20,True
120,36700,SSSQ0020,0 2 3 4 5,4.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.0,3.2,2.8,10,10,10,674.5,197.0,297.0,Female,20,True
121,36700,SSSQ0020,0 2 3 4 6,4.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.9,2.7,3.2,10,10,10,926.5,262.5,379.5,Female,20,True
122,36700,SSSQ0020,0 2 3 4 7,4.0,4.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.0,3.6,3.2,10,10,10,1004.5,264.0,865.5,Female,20,True
123,36700,SSSQ0020,0 2 3 6 7,4.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.8,3.2,3.0,10,10,10,961.0,201.5,242.0,Female,20,True
124,36700,SSSQ0020,0 2 4 5 7,4.0,4.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.0,3.6,3.1,10,10,10,909.0,335.5,949.0,Female,20,True
125,36700,SSSQ0020,0 2 5 6 8,4.0,2.5,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.7,2.6,3.0,10,10,10,972.5,323.0,651.0,Female,20,True
126,36700,SSSQ0020,0 3 4 5 7,4.0,3.5,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.8,3.3,3.1,10,10,10,1208.5,331.5,776.5,Female,20,True
127,36700,SSSQ0020,0 3 4 5 8,4.0,3.0,3.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.7,2.9,3.5,10,10,10,908.5,285.0,330.5,Female,20,True
128,36700,SSSQ0020,0 3 4 6 7,4.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.0,3.0,3.2,10,10,10,2098.5,242.0,429.5,Female,20,True
129,36700,SSSQ0020,0 3 5 6 7,4.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.0,3.0,2.9,10,10,10,1362.5,323.5,587.5,Female,20,True
130,36700,SSSQ0020,0 3 5 6 8,4.0,2.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.7,2.6,2.9,10,10,10,1099.0,307.5,429.5,Female,20,True
131,36700,SSSQ0020,0 4 5 6 7,4.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.0,2.9,3.2,10,10,10,990.5,284.0,541.0,Female,20,True
132,36823,SSSQ0289,0 1 2 3 4,4.0,2.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.6,2.2,2.4,10,10,10,1425.0,332.0,602.5,Male,22,True
133,36823,SSSQ0289,0 1 2 3 5,3.5,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.7,3.0,2.8,10,10,10,1025.5,337.0,346.5,Male,22,True
134,36823,SSSQ0289,0 1 2 5 7,2.5,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.6,2.6,2.8,10,10,10,1172.5,308.5,396.0,Male,22,True
135,36823,SSSQ0289,0 1 2 6 7,3.5,2.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.4,2.1,2.2,10,10,10,1116.0,249.0,285.5,Male,22,True
136,36823,SSSQ0289,0 1 3 4 7,3.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.2,2.9,3.2,10,10,10,1093.5,365.0,318.5,Male,22,True
137,36823,SSSQ0289,0 1 3 6 8,3.0,2.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.0,2.0,2.7,10,10,10,1541.5,317.0,393.0,Male,22,True
138,36823,SSSQ0289,0 1 4 5 6,2.5,2.0,2.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.8,1.9,2.4,10,10,10,1138.0,238.5,269.5,Male,22,True
139,36823,SSSQ0289,0 1 4 5 7,3.0,2.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.0,2.2,2.8,10,10,10,1062.5,353.0,362.0,Male,22,True
140,36823,SSSQ0289,0 1 4 6 7,3.0,2.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.3,2.0,2.5,10,10,10,841.0,293.5,300.0,Male,22,True
141,36823,SSSQ0289,0 1 4 6 9,3.0,2.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.9,2.5,2.3,10,10,10,895.0,349.5,359.0,Male,22,True
142,36823,SSSQ0289,0 1 5 6 7,3.0,2.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.1,2.4,2.6,10,10,10,721.5,346.0,382.0,Male,22,True
143,36823,SSSQ0289,0 2 3 5 8,3.5,2.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.4,2.2,3.0,10,10,10,1208.0,322.0,285.0,Male,22,True
144,36823,SSSQ0289,0 2 3 6 7,3.5,2.5,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.6,2.4,2.5,10,10,10,1012.0,381.0,472.0,Male,22,True
145,36823,SSSQ0289,0 2 3 6 9,3.0,2.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.2,2.2,2.3,10,10,10,892.5,347.0,615.5,Male,22,True
146,36823,SSSQ0289,0 2 4 5 6,3.5,2.0,2.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.5,2.2,2.6,10,10,10,1373.0,301.0,358.0,Male,22,True
147,36823,SSSQ0289,0 2 4 6 7,3.0,2.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.1,1.9,2.4,10,10,10,1054.0,796.0,392.0,Male,22,True
148,36823,SSSQ0289,0 2 4 6 8,3.0,2.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.7,1.7,1.9,10,10,10,2113.0,409.0,418.5,Male,22,True
149,36823,SSSQ0289,0 2 5 6 7,4.0,2.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.5,2.2,2.3,10,10,10,1099.5,337.0,443.0,Male,22,True
150,36823,SSSQ0289,0 2 5 6 8,3.0,2.5,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.4,2.6,2.6,10,10,10,2072.0,309.0,494.5,Male,22,True
151,36823,SSSQ0289,0 3 4 5 7,4.0,2.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.7,1.7,2.8,10,10,10,1349.5,309.5,394.0,Male,22,True
152,36823,SSSQ0289,0 3 4 6 8,3.0,2.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.2,2.2,2.7,10,10,10,999.0,320.5,433.5,Male,22,True
153,36823,SSSQ0289,0 3 4 7 8,3.0,2.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.1,2.0,2.8,10,10,10,846.0,333.0,434.5,Male,22,True
154,37100,SSSQ0192,0 1 2 3 7,1.5,3.0,3.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.3,3.1,3.3,10,10,10,735.0,246.0,215.0,Female,21,True
155,37100,SSSQ0192,0 1 2 4 5,5.0,4.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.4,3.3,3.0,10,10,10,949.5,324.5,470.5,Female,21,True
156,37100,SSSQ0192,0 1 2 4 8,4.5,3.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.9,2.6,2.4,10,10,10,692.5,392.5,570.5,Female,21,True
157,37100,SSSQ0192,0 1 2 6 8,4.5,4.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.5,3.6,3.0,10,10,10,533.0,337.5,422.5,Female,21,True
158,37100,SSSQ0192,0 1 3 4 5,5.0,4.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.2,3.2,3.1,10,10,10,678.5,136.0,130.5,Female,21,True
159,37100,SSSQ0192,0 1 3 4 6,4.0,4.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.2,3.5,3.3,10,10,10,658.0,262.0,396.5,Female,21,True
160,37100,SSSQ0192,0 1 3 4 7,4.0,4.0,3.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.6,3.9,3.2,10,10,10,490.0,191.5,148.5,Female,21,True
161,37100,SSSQ0192,0 1 3 5 7,4.0,3.5,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.5,3.6,2.8,10,10,10,824.5,150.0,116.0,Female,21,True
162,37100,SSSQ0192,0 1 3 5 8,4.0,4.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.1,3.9,3.9,10,10,10,953.5,179.5,109.5,Female,21,True
163,37100,SSSQ0192,0 1 4 5 8,4.5,3.5,2.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.8,3.4,2.7,10,10,10,1289.5,138.0,229.0,Female,21,True
164,37100,SSSQ0192,0 1 4 6 8,4.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.7,2.9,3.0,10,10,10,689.0,138.0,218.5,Female,21,True
165,37100,SSSQ0192,0 2 3 4 8,4.0,2.5,3.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.5,2.5,3.1,10,10,10,638.0,241.0,281.0,Female,21,True
166,37100,SSSQ0192,0 2 3 5 7,3.0,3.5,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.0,3.5,3.6,10,10,10,660.0,262.0,475.5,Female,21,True
167,37100,SSSQ0192,0 2 3 6 7,5.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.1,3.0,2.9,10,10,10,597.0,114.0,193.0,Female,21,True
168,37100,SSSQ0192,0 2 3 6 8,4.0,3.0,2.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.7,2.7,2.6,10,10,10,1183.5,421.0,497.5,Female,21,True
169,37100,SSSQ0192,0 2 4 5 7,3.0,4.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.0,3.9,3.6,10,10,10,667.0,188.5,83.0,Female,21,True
170,37100,SSSQ0192,0 2 4 6 8,5.0,3.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.9,3.3,3.3,10,10,10,746.0,265.0,337.0,Female,21,True
171,37100,SSSQ0192,0 2 5 6 8,3.5,3.5,2.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.2,3.2,2.6,10,10,10,677.0,189.5,78.0,Female,21,True
172,37100,SSSQ0192,0 3 4 5 6,4.0,4.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.0,3.7,3.6,10,10,10,474.5,266.5,222.5,Female,21,True
173,37100,SSSQ0192,0 3 4 6 7,4.5,4.0,3.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.4,3.6,2.8,10,10,10,1072.5,263.0,348.5,Female,21,True
174,37100,SSSQ0192,0 3 5 6 8,4.0,3.5,2.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.8,2.8,2.6,10,10,10,382.0,333.0,400.5,Female,21,True
175,37100,SSSQ0192,0 3 6 7 8,4.0,3.5,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.4,3.4,3.0,10,10,10,1052.0,187.5,339.0,Female,21,True
176,37134,SSSQ0016,0 1 2 3 4,4.0,5.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.8,4.2,2.8,5,5,5,768.0,488.0,894.0,Female,20,True
177,37134,SSSQ0016,0 1 2 4 5,5.0,5.0,2.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.333333333333333,4.333333333333333,3.0,6,6,6,720.0,425.5,404.5,Female,20,True
178,37134,SSSQ0016,0 1 2 5 6,3.0,4.5,1.5,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.0,4.25,1.5,4,4,4,1108.5,619.0,752.0,Female,20,True
179,37134,SSSQ0016,0 1 2 5 7,1.0,4.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.3333333333333335,3.0,2.3333333333333335,3,3,3,740.0,838.0,1073.0,Female,20,True
180,37134,SSSQ0016,0 1 2 5 8,4.0,5.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.5714285714285716,4.0,2.857142857142857,7,7,7,1018.0,699.0,919.0,Female,20,True
181,37134,SSSQ0016,0 1 3 4 6,3.0,5.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.0,3.6666666666666665,2.0,3,3,3,1788.0,1002.0,1629.0,Female,20,True
182,37134,SSSQ0016,0 1 3 4 7,4.0,4.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,4.0,4.0,4.0,2,2,2,1393.5,862.0,928.0,Female,20,True
183,37134,SSSQ0016,0 1 3 5 7,2.0,2.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.3333333333333335,2.3333333333333335,2.6666666666666665,3,3,3,1010.0,1036.0,686.0,Female,20,True
184,37134,SSSQ0016,0 1 3 6 8,3.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.0,3.0,3.0,2,2,2,1712.5,918.0,934.0,Female,20,True
185,37134,SSSQ0016,0 1 4 5 6,2.0,2.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.0,2.3333333333333335,3.3333333333333335,3,3,3,2646.0,765.0,496.0,Female,20,True
186,37134,SSSQ0016,0 1 4 5 8,5.0,5.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,5.0,5.0,1.0,1,1,1,569.0,860.0,804.0,Female,20,True
187,37134,SSSQ0016,0 1 4 6 8,2.0,3.5,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.5,3.1666666666666665,2.6666666666666665,6,6,6,1634.5,690.5,664.5,Female,20,True
188,37134,SSSQ0016,0 1 4 7 8,3.0,3.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.0,3.0,1.6,5,5,5,1128.0,730.0,690.0,Female,20,True
189,37134,SSSQ0016,0 1 5 6 8,4.0,4.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.4,3.8,3.8,5,5,5,813.0,1066.0,789.0,Female,20,True
190,37134,SSSQ0016,0 2 3 6 8,1.0,1.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,1.3333333333333333,2.0,2.0,3,3,3,1030.0,651.0,566.0,Female,20,True
191,37134,SSSQ0016,0 2 4 5 8,2.0,2.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.0,2.6666666666666665,2.0,3,3,3,1182.0,962.0,1296.0,Female,20,True
192,37134,SSSQ0016,0 2 4 6 9,3.0,3.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.4,3.6,2.0,5,5,5,608.0,666.0,1458.0,Female,20,True
193,37134,SSSQ0016,0 2 4 7 9,2.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.6666666666666665,3.3333333333333335,3.0,3,3,3,827.0,749.0,828.0,Female,20,True
194,37134,SSSQ0016,0 2 5 6 7,5.0,5.0,1.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,5.0,5.0,1.0,1,1,1,546.0,398.0,450.0,Female,20,True
195,37134,SSSQ0016,0 2 5 7 8,2.0,2.5,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,2.3333333333333335,2.8333333333333335,2.3333333333333335,6,6,6,1975.0,975.5,768.5,Female,20,True
196,37134,SSSQ0016,0 3 4 6 8,4.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.6,3.8,3.0,5,5,5,676.0,822.0,595.0,Female,20,True
197,37134,SSSQ0016,0 4 5 6 7,2.0,3.0,2.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.2857142857142856,3.0,2.5714285714285716,7,7,7,1284.0,1786.0,1066.0,Female,20,True
198,37252,SSSQ0239,0 1 2 3 6,3.5,2.5,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.2,2.8,3.3,10,10,10,2114.0,359.0,388.0,Female,20,True
199,37252,SSSQ0239,0 1 2 4 7,3.5,3.5,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.4,3.4,3.2,10,10,10,1361.0,312.0,380.5,Female,20,True
200,37252,SSSQ0239,0 1 2 5 7,3.0,3.0,3.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.1,3.0,3.2,10,10,10,643.0,590.0,367.5,Female,20,True
201,37252,SSSQ0239,0 1 2 6 7,3.0,4.0,4.0,Some notes felt more important than others.,The audio clip was melodic.,The melody as a whole or parts of it felt familiar.,3.1,3.7,3.8,10,10,10,893.5,411.0,355.0,Female,20,True
